rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period
2144,8478994,K00245.03,Kepler-37 b,CONFIRMED,CANDIDATE,,0,0,0,0,13.3669309
2145,3946023,K02447.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.045492348
2146,7183745,K02521.02,,CANDIDATE,CANDIDATE,0.943,0,0,0,0,4.86634094
2147,9177629,K02522.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.60402307
2148,7778767,K02523.01,Kepler-1267 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,13.0313583
2149,7515762,K02524.01,Kepler-1268 b,CONFIRMED,CANDIDATE,0.951,0,0,0,0,40.9905002
2150,5942949,K02525.01,,CANDIDATE,CANDIDATE,0.833,0,0,0,0,57.2932309
2151,12120307,K02597.01,Kepler-394 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,8.00504749
2152,12120307,K02597.02,Kepler-394 c,CONFIRMED,CANDIDATE,0.969,0,0,0,0,12.13070414
2153,7446631,K02598.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,29.2254372
2154,9777251,K02600.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.33255087
2155,6864893,K02375.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,40.8792243
2156,11701407,K02376.01,Kepler-1214 b,CONFIRMED,CANDIDATE,0.942,0,0,0,0,18.8262877
2157,5906426,K02377.01,,CANDIDATE,CANDIDATE,0.893,0,0,0,0,13.9034057
2158,11288051,K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.41045981
2159,10813132,K02378.01,Kepler-1215 b,CONFIRMED,CANDIDATE,0.836,0,0,0,0,4.76702759
2160,5857540,K02448.01,Kepler-1242 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.62801048
2161,12208631,K02449.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,53.3580444
2162,7289317,K02450.01,Kepler-1243 b,CONFIRMED,CANDIDATE,0.968,0,0,0,0,16.83203175
2163,6500206,K02451.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,13.37499553
2164,5545815,K02452.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,4.35370136
2165,3116302,K02526.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,134.96694
2166,7879433,K02527.01,,CANDIDATE,CANDIDATE,0.982,0,0,0,0,1.385787741
2167,9205907,K02528.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,12.02295362
2168,8463346,K02529.01,Kepler-436 c,CONFIRMED,CANDIDATE,0.982,0,0,0,0,16.79716262
2169,5364071,K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.59611518
2170,10489206,K00251.02,Kepler-125 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.77440326
2171,7531677,K02601.01,,FALSE POSITIVE,FALSE POSITIVE,0.424,0,0,1,0,2.622134451
2172,10068659,K02602.01,Kepler-1287 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,11.47685263
2173,2443393,K02603.01,,CANDIDATE,CANDIDATE,0.884,0,0,0,0,73.711039
2174,9019191,K02604.01,,CANDIDATE,CANDIDATE,0.742,0,0,0,0,14.43348326
2175,9718379,K02379.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,40.0088894
2176,3002478,K02380.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,6.35705314
2177,4055774,K02381.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6.58738839
2178,6670075,K02382.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.759706632
2179,9395024,K02383.01,Kepler-1216 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.37033233
2180,8631751,K02453.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,1.530515205
2181,11401822,K02454.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,1.08070294
2182,6507427,K02455.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,4.74254518
2183,5521300,K02456.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,18.13559979
2184,8478994,K00245.04,Kepler-37 e,CONFIRMED,FALSE POSITIVE,,0,0,0,0,51.20690303
2185,9753154,K02457.01,Kepler-1244 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.70429015
2186,9011825,K02530.01,Kepler-1269 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,37.3331165
2187,4172746,K02531.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,17.6997392
2188,5174858,K02532.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,7.9709719
2189,11074835,K02533.01,Kepler-1270 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,6.03355539
2190,1996180,K02534.01,Kepler-1271 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.02558494
2191,10407221,K02605.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.933746783
2192,5991936,K02606.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,6.09740316
2193,5095635,K02607.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.754457729
2194,6269070,K02608.01,Kepler-1288 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,2.7612237
2195,6705137,K02609.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5.59727625
2196,12254688,K02384.01,,FALSE POSITIVE,FALSE POSITIVE,0.015,0,0,1,0,62.6825769
2197,8345172,K02385.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,50.5715805
2198,4172013,K02386.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,16.2707207
2199,12254378,K02387.01,Kepler-1217 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.032319072
2200,4247791,K00028.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4.100870416
2201,7604328,K02458.01,Kepler-1245 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,4.35407371
2202,11236244,K02460.01,Kepler-1246 b,CONFIRMED,CANDIDATE,0.956,0,0,0,0,11.32269749
2203,9837685,K02461.01,Kepler-1247 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.71218522
2204,5042210,K02462.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,12.14684625
2205,12454461,K02463.01,Kepler-1248 b,CONFIRMED,CANDIDATE,0.743,0,0,0,0,7.46718958
2206,1996180,K02534.02,,CANDIDATE,CANDIDATE,0.922,0,0,0,0,5.42204257
2207,9635606,K02535.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,48.8882668
2208,3728701,K02536.01,Kepler-1272 b,CONFIRMED,CANDIDATE,0.883,0,0,0,0,51.1319346
2209,10861715,K02537.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,133.516435
2210,1849702,K02538.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,39.8312536
2211,9390653,K00249.01,Kepler-504 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.549277089
2212,2305866,K02610.01,,CANDIDATE,CANDIDATE,0.966,0,0,0,0,24.1073172
2213,11187837,K00252.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,17.60461401
2214,8885673,K02611.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.228721184
2215,9712350,K02613.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,51.5738653
2216,8025596,K02615.01,Kepler-1290 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,4.69505576
2217,5956787,K02616.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.569115976
2218,3642741,K00242.01,Kepler-503 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.258450123
2219,12071037,K02388.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6.0959841
2220,8494617,K02389.01,Kepler-1218 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,22.9221181
2221,10289119,K02390.01,Kepler-1219 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,16.10474503
2222,7382313,K02392.01,Kepler-1220 b,CONFIRMED,CANDIDATE,0.975,0,0,0,0,7.42697378
2223,9887224,K02464.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.874629873
2224,7542369,K02465.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,5.46091846
2225,8544992,K02466.01,Kepler-388 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,3.17323012
2226,8544992,K02466.02,Kepler-388 c,CONFIRMED,CANDIDATE,0.94,0,0,0,0,13.2970695
2227,11295426,K00246.01,Kepler-68 A b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.398752862
2228,7289162,K02539.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5.26648126
2229,3001885,K02540.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.67596808
2230,12306058,K02541.01,Kepler-391 b,CONFIRMED,CANDIDATE,0.868,0,0,0,0,7.41683033
2231,6183511,K02542.01,,CANDIDATE,CANDIDATE,0.958,0,0,0,0,0.727331746
2232,12469800,K02543.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,1.302017467
2233,4915638,K02617.01,Kepler-1291 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.63050092
2234,6351097,K02618.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,12.49117388
2235,8081905,K02619.01,Kepler-1292 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.27645723
2236,11465950,K02620.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,16.0573291
2237,9996632,K02621.01,,FALSE POSITIVE,FALSE POSITIVE,0.274,0,0,1,0,8.44326557
2238,4665571,K02393.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.60300256
2239,4829935,K02395.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,16.9329284
2240,9269042,K02397.01,Kepler-1221 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,12.00089667
2241,6199056,K02398.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,1.169010526
2242,11461433,K02399.01,Kepler-1222 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,1.916940872
2243,11818607,K02467.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.05661302
2244,6149910,K02469.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,131.187921
2245,9108085,K02470.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.17489806
2246,5436013,K02471.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,25.8859397
2247,8676148,K02544.01,Kepler-1273 b,CONFIRMED,CANDIDATE,1,0,0,0,0,28.6253502
2248,9696358,K02545.01,Kepler-1274 b,CONFIRMED,CANDIDATE,0.739,0,0,0,0,6.98141327
2249,5039129,K02546.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.319677953
2250,4484336,K02547.01,,CANDIDATE,CANDIDATE,0.922,0,0,0,0,8.94337724
2251,9580167,K02548.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,0.827151296
2252,9757613,K00250.01,Kepler-26 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.28299829
2253,11752906,K00253.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,6.383159135
2254,10916600,K02623.01,Kepler-1293 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,5.57654782
2255,8429314,K02624.01,Kepler-1294 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,115.6863392
2256,9153570,K02625.01,Kepler-1295 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,3.81371423
2257,11768142,K02626.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,38.0970717
2258,7984574,K02400.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,11.6191707
2259,9592579,K00243.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.637574744
2260,10336951,K02401.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,38.2292037
2261,8481129,K02402.01,Kepler-1223 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,16.3012727
2262,2142522,K02403.01,Kepler-1224 b,CONFIRMED,CANDIDATE,0.757,0,0,0,0,13.32354078
2263,9395719,K02472.01,Kepler-1250 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.607545159
2264,8753896,K02473.01,Kepler-389 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.24417541
2265,8240617,K02474.01,,CANDIDATE,CANDIDATE,,0,0,0,0,176.845697
2266,8746295,K02475.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,6.85567248
2267,10090257,K02476.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.28607282
2268,11295426,K00246.02,Kepler-68 A c,CONFIRMED,CANDIDATE,1,0,0,0,0,9.60505976
2269,10679583,K02549.01,,FALSE POSITIVE,FALSE POSITIVE,0.015,0,0,1,0,3.54789928
2270,11622985,K02550.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,18.0243482
2271,11361283,K02551.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,16.4793229
2272,8757824,K02552.01,Kepler-1275 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.65690909
2273,9832208,K02553.01,,CANDIDATE,CANDIDATE,0.717,0,0,0,0,88.0712769
2274,6124512,K02627.01,Kepler-1296 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,8.38395796
2275,10070468,K02628.01,Kepler-1297 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,1.68189051
2276,10031656,K02629.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,8.59000355
2277,7584650,K02631.01,,CANDIDATE,CANDIDATE,0.91,0,0,0,0,44.9977604
2278,11337566,K02632.01,Kepler-1298 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.12815163
2279,6364215,K02404.01,,CANDIDATE,CANDIDATE,0.972,0,0,0,0,2.10081629
2280,10202759,K02405.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.872952088
2281,5007345,K02406.01,Kepler-1225 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.01074295
2282,12120484,K02407.01,Kepler-1226 b,CONFIRMED,CANDIDATE,0.993,0,0,0,0,17.2922631
2283,6429812,K02408.01,Kepler-1227 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,94.289223
2284,6846911,K02477.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,14.02634692
2285,5385439,K02478.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,12.42586643
2286,5963582,K02479.01,,CANDIDATE,CANDIDATE,0.947,0,0,0,0,25.5433704
2287,4476423,K02481.01,,CANDIDATE,CANDIDATE,,0,0,0,0,33.8542586
2288,11403389,K02482.01,Kepler-1251 b,CONFIRMED,CANDIDATE,1,0,0,0,0,45.0909201
2289,9851662,K02483.01,Kepler-1252 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,15.0539886
2290,6467363,K02840.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,3.67936863
2291,6467363,K02840.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,7.4464635
2292,8758204,K02841.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,159.388788
2293,8733898,K02842.01,Kepler-446 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.565412613
2294,8733898,K02842.02,Kepler-446 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,5.14892346
2295,3228945,K02917.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.730943372
2296,7008149,K02918.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.515552803
2297,10332213,K02919.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,2.522590567
2298,7090524,K02920.01,Kepler-1386 b,CONFIRMED,CANDIDATE,0.98,0,0,0,0,6.73968289
2299,11133306,K00276.01,Kepler-509 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,41.74598855
2300,6307063,K02702.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,75.378004
2301,5871985,K02703.01,Kepler-1318 b,CONFIRMED,CANDIDATE,1,0,0,0,0,213.258526
2302,8292840,K00260.02,Kepler-126 d,CONFIRMED,CANDIDATE,1,0,0,0,0,100.2830675
2303,9730163,K02704.01,Kepler-445 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.871223664
2304,9730163,K02704.02,Kepler-445 b,CONFIRMED,CANDIDATE,0.939,0,0,0,0,2.984157711
2305,11453592,K02705.01,Kepler-1319 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.8867624
2306,3834322,K02763.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.498434645
2307,10073672,K02764.01,,CANDIDATE,CANDIDATE,0.93,0,0,0,0,2.252976718
2308,11188249,K02765.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,2.75505467
2309,4677282,K02766.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.572181216
2310,4858610,K02844.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.72288246
2311,10591855,K02845.01,Kepler-1367 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.574090323
2312,4832175,K02846.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.947738312
2313,7749773,K02848.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,13.7872627
2314,9451706,K00271.03,Kepler-127 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.4359459
2315,10064256,K02849.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.95958637
2316,6842807,K02921.01,,CANDIDATE,CANDIDATE,0.937,0,0,0,0,16.6146221
2317,4381282,K02922.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.497581917
2318,9815053,K02923.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,5.83892993
2319,7609553,K02924.01,Kepler-1387 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.279523364
2320,10122538,K02926.01,Kepler-1388 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.2854718
2321,9697131,K02706.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.09756897
2322,5480640,K02707.01,Kepler-399 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,58.0337426
2323,5480640,K02707.02,Kepler-399 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,14.4252635
2324,5480640,K02707.03,Kepler-399 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,26.6757818
2325,5175986,K02708.01,Kepler-1320 b,CONFIRMED,FALSE POSITIVE,0,0,0,0,1,0.868386354
2326,9008737,K02768.01,Kepler-404 b,CONFIRMED,CANDIDATE,,0,0,0,0,11.8288843
2327,9008737,K02768.02,Kepler-404 c,CONFIRMED,CANDIDATE,,0,0,0,0,14.7512034
2328,9692128,K02769.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,1.480323978
2329,10917043,K02770.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,205.385912
2330,6521045,K00041.02,Kepler-100 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.88707073
2331,8167959,K00267.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,165.75597
2332,4075015,K02850.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.11431205
2333,6697605,K02851.01,,CANDIDATE,CANDIDATE,0.709,0,0,0,0,3.42064689
2334,6697605,K02851.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,1.23935745
2335,6294819,K02852.01,Kepler-1368 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,0.675650404
2336,12602314,K02853.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,1.407020118
2337,5787131,K02927.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,24.4359956
2338,3230753,K02928.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,17.7337356
2339,8358012,K02929.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,10.06478627
2340,4664046,K02930.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.12976597
2341,11401755,K00277.01,Kepler-36 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.23191704
2342,4180401,K02709.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,15.4126766
2343,6350476,K02710.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.110599919
2344,8292840,K00260.03,Kepler-126 c,CONFIRMED,CANDIDATE,1,0,0,0,0,21.86965714
2345,5272233,K02711.01,Kepler-400 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.02436414
2346,5272233,K02711.02,Kepler-400 c,CONFIRMED,CANDIDATE,0.992,0,0,0,0,17.3408735
2347,11456382,K02771.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.814280672
2348,3130548,K02773.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.878855771
2349,9593757,K02774.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.49432176
2350,6346809,K02775.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,17.57704569
2351,4275117,K02776.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.00652785
2352,6545051,K02777.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.99566293
2353,5513866,K02854.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.755111225
2354,4547603,K02855.01,,CANDIDATE,CANDIDATE,0.963,0,0,0,0,1.400755743
2355,5688910,K02856.01,Kepler-1369 b,CONFIRMED,CANDIDATE,0.918,0,0,0,0,25.8730914
2356,6345732,K02857.01,Kepler-1370 b,CONFIRMED,CANDIDATE,1,0,0,0,0,20.2642023
2357,5716763,K00272.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.28132831
2358,6345732,K02857.02,Kepler-1370 c,CONFIRMED,CANDIDATE,0.931,0,0,0,0,7.44136102
2359,8611257,K02931.01,Kepler-1389 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,99.2532336
2360,3861611,K02932.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,3.84933401
2361,12416987,K02933.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,119.0833042
2362,8259713,K02935.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,27.8813154
2363,10880507,K02936.01,Kepler-1390 b,CONFIRMED,CANDIDATE,0.73,0,0,0,0,6.4802138
2364,11098013,K02712.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,7.50790041
2365,5443604,K02713.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,21.3910125
2366,12206313,K02714.01,Kepler-401 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,14.3832267
2367,12206313,K02714.02,Kepler-401 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,47.3186631
2368,9837661,K02715.01,Kepler-1321 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.12827427
2369,7769819,K02778.01,Kepler-1342 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.21571296
2370,11874577,K02779.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,34.4585495
2371,12164564,K02780.01,Kepler-1343 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,3.35184041
2372,8190354,K02781.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.615758517
2373,3425851,K00268.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,110.3783828
2374,10397751,K02859.01,Kepler-1371 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.4462125
2375,10397751,K02859.02,Kepler-1371 c,CONFIRMED,CANDIDATE,0.829,0,0,0,0,2.005414293
2376,10397751,K02859.03,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.28886792
2377,7815931,K02861.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.868564038
2378,6679295,K02862.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,24.5752524
2379,9642292,K02946.01,Kepler-1392 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,15.1408916
2380,6356692,K02948.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,11.39169531
2381,6026737,K02949.01,,CANDIDATE,CANDIDATE,0.934,0,0,0,0,10.1747037
2382,4991208,K02951.01,Kepler-1393 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,2.44358543
2383,8243283,K02952.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.7592691
2384,9837661,K02715.02,Kepler-1321 c,CONFIRMED,CANDIDATE,1,0,0,0,0,2.226496196
2385,9837661,K02715.03,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.72084599
2386,9092504,K02716.01,Kepler-1322 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.962864171
2387,5383248,K00261.01,Kepler-96 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.23847733
2388,10001368,K02785.01,Kepler-1344 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.76831033
2389,9466429,K02786.01,Kepler-1345 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,44.616751
2390,4365442,K02787.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.714410345
2391,8885643,K02789.01,Kepler-1346 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.40165617
2392,5652893,K02790.01,Kepler-1347 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.00948631
2393,3241557,K02863.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.703359172
2394,3957082,K02864.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,3.77881664
2395,8681833,K02865.01,Kepler-1372 b,CONFIRMED,CANDIDATE,0.982,0,0,0,0,1.311558909
2396,4138951,K02866.01,Kepler-1373 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,1.291233083
2397,3102384,K00273.01,Kepler-454 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.57375145
2398,10471515,K02961.01,Kepler-1395 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,3.7847507
2399,4935172,K02962.01,,CANDIDATE,CANDIDATE,0.785,0,0,0,0,2.17291055
2400,8760040,K02963.01,Kepler-1396 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.2206024
2401,8760040,K02963.02,,CANDIDATE,CANDIDATE,0.913,0,0,0,0,7.35101287
2402,10098844,K02964.01,Kepler-1397 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,47.4497134
2403,9467404,K02717.01,Kepler-1323 b,CONFIRMED,CANDIDATE,1,0,0,0,0,0.929906166
2404,5308666,K02718.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,0.784513087
2405,5184911,K02719.01,Kepler-1324 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.11585514
2406,8176564,K02720.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,6.57159435
2407,6587105,K02721.01,Kepler-1325 b,CONFIRMED,CANDIDATE,1,0,0,0,0,33.878639
2408,11662184,K02791.01,Kepler-1348 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,27.5722144
